EstablecimientoCodigo;EstablecimientoGlosa;EstablecimientoCodigoAntiguo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion
120445;Posta de Salud Rural Trapa Trapa;20-445;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8314;Alto Biobío;Calle;;Sector Trapa Trapa;;;NO;No Aplica;No Aplica;-37.710429;-71.265979;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120316;Consultorio  Quilaco;20-316;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Consultorio General Rural (CGR);Establecimiento de Salud;No Aplica;Municipal;Primario;8308;Quilaco;Calle;;Colón Sin Número;432633614;01-01-2013;NO;No Aplica;No Aplica;-37.684828;-72.006609;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200981;SUR Quilaco;20-925;20-316;120316.0;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Urgencia Rural (SUR);Establecimiento de Salud;No Aplica;Municipal;Primario;8308;Quilaco;Calle;;Colón Sin Número;432633614;;SI;Urgencia Ambulatoria (SUR);No Aplica;-37.684828;-72.006609;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120434;Posta de Salud Rural Campamento;20-434;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8308;Quilaco;Calle;;Caserío de Campamento;;;NO;No Aplica;No Aplica;-37.6775;-72.117222;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
129300;Centro de Salud Familiar Renaico;29-300;;;9;Región De La Araucanía;29.0;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;9209;Renaico;Calle;;Progreso;452811850;;NO;No Aplica;No Aplica;-37.672994;-72.580677;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128406;Posta de Salud Rural Pehuén;28-406;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8201;Lebu;Calle;;Aldea de Pehuén;;;NO;No Aplica;No Aplica;-37.67084;-73.528968;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128417;Posta de Salud Rural Antihuala;28-417;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8206;Los Álamos;Calle;;Pueblo de Antihuala;;;NO;No Aplica;No Aplica;-37.670275;-73.389824;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200259;Centro Comunitario de Salud Familiar Santa Bárbara;20-905;20-010;120010.0;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;No Aplica;Municipal;Primario;8311;Santa Bárbara;Calle;218;Rosas;432333500;18-08-2016;NO;No Aplica;No Aplica;-37.668723;-72.021818;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120013;Clínica Dental Móvil Triple. Pat. NW6995 (Santa Bárbara);20-013;20-010;120010.0;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Unidad de Procedimientos Móvil;Unidad de Atención;No Aplica;Servicio de Salud;Primario;8311;Santa Bárbara;Calle;;Salamanca;432581203;;NO;No Aplica;No Aplica;-37.668147;-72.016676;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120106;Hospital Comunitario de Santa Bárbara;20-106;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;No Aplica;Servicio de Salud;Primario;8311;Santa Bárbara;Calle;;Salamanca;432332770;;SI;Urgencia Hospitalaria (UEH);No Aplica;-37.668147;-72.016676;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
120469;Posta de Salud Rural Los Junquillos;20-469;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8311;Santa Bárbara;Calle;;Sector Los Junquillos;;;NO;No Aplica;No Aplica;-37.661944;-71.864167;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128443;Posta de Salud Rural Santa Rosa (Lebu);28-443;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8201;Lebu;Calle;;Pueblo de Santa Rosa;;;NO;No Aplica;No Aplica;-37.646226;-73.624634;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120447;Posta de Salud Rural Los Boldos;20-447;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8311;Santa Bárbara;Calle;;Sector Los Boldos;;;NO;No Aplica;No Aplica;-37.643611;-72.171111;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120443;Posta de Salud Rural El Huachi;20-443;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8311;Santa Bárbara;Calle;;Sector El Huachi;;;NO;No Aplica;No Aplica;-37.640963;-71.772972;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120466;Posta de Salud Rural Rapelco;20-466;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8305;Mulchén;Calle;;Sector Rapelco;;;NO;No Aplica;No Aplica;-37.635789;-72.456097;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
129401;Posta de Salud Rural Coyanco;29-401;;;9;Región De La Araucanía;29.0;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;9201;Angol;Calle;;Caserío de Coyanco;;;NO;No Aplica;No Aplica;-37.635327;-72.862307;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128407;Posta de Salud Rural Tres Pinos;28-407;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8206;Los Álamos;Calle;;Sector Tres Pinos;;;NO;No Aplica;No Aplica;-37.630219;-73.407553;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120429;Posta de Salud Rural Rihue;20-429;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8307;Negrete;Calle;;Caserío Rihue;;;NO;No Aplica;No Aplica;-37.628928;-72.58814;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128328;Centro de Salud Familiar Los Álamos;28-328;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;8206;Los Álamos;Calle;835;Pedro Eyheramendy;412723640;;NO;No Aplica;No Aplica;-37.625632;-73.461624;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200173;SAR Los Álamos;28-901;28-328;128328.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR);Establecimiento de Salud;No Aplica;Municipal;Primario;8206;Los Álamos;Calle;600;Pedro Eyheramendy;412533201;;SI;Urgencia Ambulatoria (SAR);No Aplica;-37.625578;-73.461324;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128728;Centro Comunitario de Salud Familiar Los Álamos;28-728;28-328;128328.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;No Aplica;Municipal;Primario;8206;Los Álamos;Avenida;823;Diego Portales;;;NO;No Aplica;No Aplica;-37.613491;-73.412484;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128110;Hospital de Lebu;28-110;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;No Aplica;Servicio de Salud;Primario;8201;Lebu;Calle;54;Dr. Octavio Orellana Fuentes;412724500;;SI;Urgencia Hospitalaria (UEH);No Aplica;-37.610344;-73.659732;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
128610;COSAM Lebu;28-610;28-110;128110.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Mental  (COSAM);Unidad de Atención;No Aplica;Servicio de Salud;Secundario;8201;Lebu;Calle;365;Saavedra;412512922;;NO;No Aplica;No Aplica;-37.60976;-73.660079;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
128012;Clínica Dental Móvil Triple. Pat. VP5666 (Lebu);28-012;28-010;128010.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Unidad de Procedimientos Móvil;Unidad de Atención;No Aplica;Servicio de Salud;Primario;8201;Lebu;Calle;302;Carrera;412724372;;NO;No Aplica;No Aplica;-37.60882;-73.657435;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128013;Clínica Dental Móvil Simple. Pat. VP5664 (Lebu);28-013;28-010;128010.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Unidad de Procedimientos Móvil;Unidad de Atención;No Aplica;Servicio de Salud;Primario;8201;Lebu;Calle;302;Carrera;412724372;;NO;No Aplica;No Aplica;-37.60882;-73.657435;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128014;Clínica Dental Móvil Simple. Pat. DDKB17 (Lebu);28-014;28-010;128010.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Unidad de Procedimientos Móvil;Unidad de Atención;No Aplica;Servicio de Salud;Primario;8201;Lebu;Calle;302;Carrera;412724372;;NO;No Aplica;No Aplica;-37.60882;-73.657435;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128030;Unidad de Salud Funcionario  S.S Arauco;28-030;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Unidad de Salud Funcionarios;Unidad de Atención;No Aplica;Servicio de Salud;Secundario;8201;Lebu;Calle;302;Carrera;;29-01-2021;NO;No Aplica;No Aplica;-37.60882;-73.657435;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128010;Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Arauco);28-010;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Dirección Servicio de Salud;Unidad de Atención;No Aplica;Servicio de Salud;No Aplica;8201;Lebu;Calle;302;Carrera;;;NO;No Aplica;No Aplica;-37.60882;-73.657435;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128011;PRAIS (S.S Arauco);28-011;28-010;128010.0;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Programa de Reparación y Atención Integral de Salud (PRAIS);Programa de Atención;No Aplica;Servicio de Salud;No Aplica;8201;Lebu;Calle;302;Carrera;;;NO;No Aplica;No Aplica;-37.60882;-73.657435;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
128311;Centro de Salud Familiar Lebu Norte;28-311;;;8;Región Del Bíobío;28.0;Servicio de Salud Arauco;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;8201;Lebu;Calle;;Ignacio Carrera Pinto;412511527;;NO;No Aplica;No Aplica;-37.602161;-73.644763;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120408;Posta de Salud Rural San Carlos;20-408;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8301;Los Ángeles;Calle;;Pueblo San Carlos de Purén;;;NO;No Aplica;No Aplica;-37.594444;-72.275556;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120307;Centro de Salud Familiar Yanequén;20-307;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;8307;Negrete;Calle;;Ignacio Carrera Pinto;432551422;;NO;No Aplica;No Aplica;-37.585352;-72.533476;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200976;SUR Negrete;20-920;20-307;120307.0;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Urgencia Rural (SUR);Establecimiento de Salud;No Aplica;Municipal;Primario;8307;Negrete;Calle;;Ignacio Carrera Pinto;432551422;;SI;Urgencia Ambulatoria (SUR);No Aplica;-37.585352;-72.533476;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120417;Posta de Salud Rural Tierras Libres;20-417;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8305;Mulchén;Calle;;Sector Tierras Libres;;;NO;No Aplica;No Aplica;-37.576579;-72.429789;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120405;Posta de Salud Rural Llano Blanco;20-405;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8301;Los Ángeles;Calle;;Sector Llano Blanco;;;NO;No Aplica;No Aplica;-37.564642;-72.177057;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120442;Posta de Salud Rural Villucura;20-442;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8311;Santa Bárbara;Calle;;Caserío de Villicura;;;NO;No Aplica;No Aplica;-37.555083;-71.911532;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120425;Posta de Salud Rural Coigue;20-425;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8307;Negrete;Calle;;Pueblo de Coihue;;;NO;No Aplica;No Aplica;-37.553611;-72.5975;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120409;Posta de Salud Rural Mesamávida (Los Ángeles);20-409;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8301;Los Ángeles;Calle;;Sector Mesamávida;;;NO;No Aplica;No Aplica;-37.547072;-72.492306;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120424;Posta de Salud Rural Choroico (Nacimiento);20-424;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8306;Nacimiento;Calle;;Sector Choroico;;;NO;No Aplica;No Aplica;-37.540954;-72.831674;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120472;Posta de Salud Rural El Castillo;20-472;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8311;Santa Bárbara;Calle;;Sector El Castillo;;;NO;No Aplica;No Aplica;-37.516545;-71.845998;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120462;Posta de Salud Rural Río Pardo;20-462;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;8309;Quilleco;Calle;;Sector Río Prado;;;NO;No Aplica;No Aplica;-37.51;-72.079444;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120103;Hospital Comunitario y Familiar de Nacimiento;20-103;;;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;No Aplica;Servicio de Salud;Primario;8306;Nacimiento;Calle;;Julio Hemmelmann;432332970;;SI;Urgencia Hospitalaria (UEH);No Aplica;-37.507514;-72.676335;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
120207;Policlínico AChS Subregional Nacimiento;20-207;;;8;Región Del Bíobío;8.0;SEREMI Del Biobío;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;8306;Nacimiento;Calle;915;El Palque;432511447;01-01-2009;NO;No Aplica;No Aplica;-37.506476;-72.675673;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
120704;Centro Comunitario de Salud Familiar Lautaro;20-704;20-304;120304.0;8;Región Del Bíobío;20.0;Servicio de Salud Biobío;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;No Aplica;Servicio de Salud;Primario;8306;Nacimiento;Calle;;Octavio Jara Wolf;432333280;;NO;No Aplica;No Aplica;-37.50642;-72.660591;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
